ReviewID,UserID,RestaurantID,Content,ReveiwDate,Upvote,downvote
2318,318,1318,"These peeps are so great! They can put together all your graphic needs , huge posters and banners to postcards and fliers..Plus they organize some fab events like Gainesville Fashion Week and‚Ä?
Have you ever been to a store that's so amazing",3/20/2010,118,48
2319,319,1319,I have been a client of the therapists at A Better Massage since shortly after an auto accident in 2004 that left me with a compromised disc and trauma and scar tissue around my sciatic nerve.‚Ä?,8/1/2010,119,49
2320,320,1320,This is a bit overdue but I have to give some praises for Authorized Appliance repair shop (SW 34th right before the turn to go to the movie theater at Butler Plaza) I have a Kitchen Aid mixer‚Ä?,8/12/2012,120,50
2321,321,1321,"Like a home away from home, love hanging out here. Morning prayer in the garden has been transforming. Come in the morning for a peaceful and purposeful way to start the day. Drop by during‚Ä?
It is a wonderful house. But I think I like the inn keepers best of all. It might be the afternoon glass of wine or the incredible bed. But I think it is the way they say welcome home when I‚Ä?
I've had a cat and currently have a dog adopted from GPR and absolutely LOVE them. My cat was fully litter box trained and was never destructive and my dog has been a dream. I think the real‚Ä?
This is the first time I've been compelled to write a 5-star review for an HVAC company",1/27/2011,121,51
2322,322,1322,I have been a customer of Newberry Road Imports since they opened. I take my entire family's cars here for repairs and always have.   This shop is an oddity in the car repair business: the‚Ä?,7/9/2011,122,52
2323,323,1323,"I heard about Fracture through a podcast. The podcast advertisement mentioned a discount code, so I decided to order a couple of small 5"" x 5"" photos from them. The ordering process is very‚Ä?
Myself and my girlfriend own a Yorkshire terrier and have been bringing him to Doggy Styles for a year now. We tried petsmart and were disappointed... every time we took him he would come back‚Ä?
Professional",11/28/2008,123,53
2324,324,1324,"I recently had a heart catherization procedure at the VA Hospital in Gainesville.  Without a doubt, these folks are the very best .  You will never get this quality and caring treatment in a‚Ä?
If I were an audiophile I would so work here.
I have purchased vehicles from Tomlinson's for years. I started my relationship with them back in 2005 when I saw a black 4Runner on the front line. I decided to stop in and take a ride. And I‚Ä?
I've been using them for the included maintenance and repairs throughout my service period.  Everyone on staff",10/6/2007,124,54
2325,325,1325,"In the year since my initial review of Gamer's HQ, the store has settled into their space and improved their selection. They have begun to sell a few more popular board games as well‚Ä?
MMM! I love me some Waffle House! Waffle house always has great",11/13/2008,125,55
2326,326,1326,I went by Magnum Wood tonight to get a few things--a lead holder (which is a fancy architectural term for a pencil for drafting) and some tracing paper--and wish to attest they're just as‚Ä?,5/13/2012,126,56
2327,327,1327,Overall this school is great. They have some areas where improvement is needed but that is the same with most schools. I have used many of the services around the campus and some are good‚Ä?,2/21/2009,127,57
2328,328,1328,"Ive been to Road Rat Motors twice now, the first time about a year ago because NS4L tried to scam me into overhauling my entire scooter when all I needed was change the roller weights‚Ä?
If you're looking for something special",4/9/2011,128,58
2329,329,1329,"Great facility  Great volunteer staff Great actors  While we have seen plays we didn't like, it was the story not the actors or building.  This is truly a gem within Gainesville",6/6/2009,129,59
2330,330,1330,I called Thursday after my original massage appointment moved and did not tell me.  Alan called me back a few minutes later and scheduled me the next day.  Off to a good start.    I had a‚Ä?,6/2/2010,130,60
2331,331,1331,The only place I'd ever go in Gainesville! I'm from out of town and traveling and all I needed was an oil change and they let me come in immedietly and got me finished in under a half hour.‚Ä?,12/13/2012,131,61
2332,332,1332,This place is amazing! If you're tired of the impersonal service you receive from Campus Outfitters come to this friendly family run operation. Even if you aren't in a Greek Organization their‚Ä?,11/15/2011,132,62
2333,333,1333,"I've seen Humble Pie at the farmers market every Wednesday but it wasn't until yesterday I made the decisions to finally get something from them. Boy, am I glad I did! I got a pizza with bell‚Ä?
I highly recommend this place if you are looking to get a pair of glasses.  They are true professionals and their staff members understand what """"customer service"""" means.   I purchased a pair‚Ä?",12/10/2011,133,63
2334,334,1334,"Went to the FOL book sale and it was insane! Tons and tons of people crowding around to buy books? Who knew?  Anyway, when these book sales are happening (which I guess is only a couple times‚Ä?
This is probably the best dentist I have ever been to. She is very thorough and has the latest state of the art equipment. She takes time to explain everything to you and gives you options.‚Ä?
I can't say enough about FreeCycle Gainesville! I've been a member for years and highly recommend everyone join their own community's freecycle group.  Wonderful people",2/22/2010,134,64
2335,335,1335,"Super Cool Bike Shop is the third and I suspect the last bike shop that I will ""try"" in Gainesville. I wish I knew about this place when I first came here.  The other shops in town are either‚Ä?
After discovering I'd be spending a good deal of time in Gainesville",10/23/2009,135,65
2336,336,1336,would love to rate 4 stars but until they open up two pay lanes in the parking lot they will stay at 3  I've never ever seen 2 lanes open (well maybe 8+ years ago)   waited in the small‚Ä?,2/26/2012,136,66
2337,337,1337,"This was my second taste of Napolatano's food. The first was take-out for my family of 6   - we ordered their family style lasagna.  It takes about an hour to prepare, but that wasn't a‚Ä?
I really liked this venue",11/22/2012,137,67
2338,338,1338,Headed through Gainseville on a business trip. The hotel/motel selections were limited and it was a pleasure to find a historic district in Gainesville with a good number of Bed and Breakfast‚Ä?,3/22/2010,138,68
2339,339,1339,"Wise's Drug Store is really a throw-back to a lost, bygone, time. As other reviewers have mentioned, their milkshakes are legends in their own right and their prices are still very fair and in‚Ä?
Hands down the best coffee in Gainesville! Pretty chill atmosphere unlike other coffee shops such as Volta where the atmosphere is very stuffy and pretentious. Radical Press is definitely the‚Ä?
If you want GOOD wings",3/2/2011,139,69
2340,340,1340,Great school in Gainesville.it has very active extra curricular schedule.,3/3/2008,140,70
2341,341,1341,I learned how to fly here in college and have been flying military aircraft back to this FBO for years.  The FBO manager is very accommodating and will never fail to take care of customers‚Ä?,2/15/2013,141,71
2342,342,1342,I've been so pleased with my experiences at VolksWurks.  Jeff does a great job fixing my car and is awesome about answering my questions.  VolksWurks was the first place I went when my car‚Ä?,9/10/2011,142,72
2343,343,1343,"Celebrations Catering has provided  excellent food, superior service and and an enriched environment for many brides and event planners in Gainesville, FL.  As a vendor, we see the hidden‚Ä?
Fresh ingredients",1/19/2008,143,73
2344,344,1344,"Siagon Legend moved from its long-time location across from Leonardo's on the upper side of University Avenue down to Sushi-2-Go's old location near Wild Iris and The Laboratory. Thus, it has‚Ä?
I'm not much of an ice cream eater but I do enjoy a good shake.  And their shakes are awesome becaue they actually scoop ice cream instead of using softserve like some places do.  I always get‚Ä?
Sent my daughter (UF student) to Aersi based on recommendation from Bruce B. Always tough to know where to go when you are not from a town. Thanks Yelp!  Professional. Courteous. Service‚Ä?
This particular Publix location has the most courteous deli people! They are always super helpful",2/16/2009,144,74
