RID,RName,URL,Street,State,City,Phone,Zipcode,OpenHrs,CloseHrs,WiFi,Pricerange
1242,Jax Foods,,1840 Southside Blvd Ste 3A,,242,(904) 725-8012,33849,8:00,12:00,N,
1243,Grill Depot,http://www.thepantry.com,1003 Edgewood Ave N,,243,(904) 387-1875,33850,8:00,13:00,N,
1244,Burger King,http://www.bk.com,11761 Beach Blvd,,244,(904) 564-2533,33851,8:00,14:00,N,
1245,Maria's Steak & Sprit,,7716 Atlantic Blvd,,245,(904) 721-5777,33852,8:00,15:00,N,
1246,McDonalds,http://www.mcdonalds.com,12100 Lem Turner Rd,,246,(904) 924-2555,33853,8:00,16:00,N,
1247,Beef'o'brady's,http://www.beefobradys.com,3615 Dupont Ave Ste 100,,247,(904) 425-4010,33854,8:00,17:00,N,
1248,Wok N Roll,,9542 Argyle Forest Blvd Ste 13,,248,(904) 425-6999,33855,8:00,18:00,N,
1249,Burger King,http://www.bk.com,1093 US Highway 301 S,,249,(904) 266-9734,33856,8:00,19:00,N,
1250,Russ-Doe's Sandwich Shop,,1745 E Church St,,250,(904) 353-9065,33857,8:00,20:00,N,
1251,Chuck E Cheese's,http://www.chuckecheese.com,9820 Atlantic Blvd,,251,(904) 724-8988,33858,8:00,21:00,N,
1252,Pizza Bella,http://www.pizzabella.us,9210 San Jose Blvd Ste 1,,252,(904) 731-4373,33859,8:00,22:00,N,
1253,Panera Bread,http://www.panerabread.com,9810 Baymeadows Rd Ste 5,,253,(904) 645-5747,33860,8:00,23:00,N,
1254,Matsuya Japanese Restaurant,,11380 Beach Blvd,,254,(904) 996-0008,33861,8:00,0:00,N,
1255,Danny's Place,http://www.dannys-place.org,200 W Forsyth St Ste C-3,,255,(904) 353-8155,33862,8:00,1:00,N,
1256,Krystal,http://www.krystal.com,8151 Beach Blvd,,256,(904) 725-4407,33863,8:00,2:00,N,
1257,Urban Flats,http://www.urbanflats.net,9726 Touchton Rd,,257,(904) 642-1488,33864,8:00,3:00,N,
1258,Jet's Pizza,http://www.jetspizza.com,13475 Atlantic Blvd,,258,(904) 221-7700,33865,8:00,4:00,N,
1259,East Coast Sushi & Grill,http://www.eastcoastbuffet.com,9569 Regency Square Blvd N,,259,(904) 726-9888,33866,8:00,5:00,N,
1260,Marco Polo Chinese Restaurant,,3000 Dunn Ave Ste 14,,260,(904) 768-8700,33867,8:00,6:00,N,
1261,Mt Fuji Japanese Restaurant,,10055 Atlantic Blvd,,261,(904) 724-8883,33868,8:00,7:00,N,
1262,Sbarro,http://www.sbarro.com,10300 Southside Blvd Ste 301,,262,(904) 363-2670,33869,8:00,8:00,N,
1263,Sandwich House,,5141 Beach Blvd,,263,(904) 398-1426,33870,8:00,9:00,N,
1264,Hala Cafe Mid-East Cuisine,http://www.halafoods.com,9735 Old Saint Augustine Rd Ste 1,,264,(904) 288-8890,33871,8:00,10:00,N,
1265,Wally's Bakery & Subs,,1541 Cesery Blvd,,265,(904) 744-1401,33872,8:00,11:00,N,
1266,Wendy's,http://www.wendys.com,3910 University Blvd W,,266,(904) 737-8144,33873,8:00,12:00,N,
1267,Los Toros Mexican Restaurant,,5210 Baymeadows Rd,,267,(904) 367-8633,33874,8:00,13:00,N,
1268,Chili's Grill & Bar,http://www.chilis.com,11101 San Jose Blvd,,268,(904) 262-6264,33875,8:00,14:00,N,
1269,Chick-Fil-A,http://www.chick-fil-a.com,9980 Southside Blvd,,269,(904) 519-0505,33876,8:00,15:00,N,
1270,Spices Caribbean Restaurant,http://www.spicescaribrestaurant.com,1319 Rogero Rd,,270,(904) 744-0660,33877,8:00,16:00,N,
1271,India's Restaurant,http://www.indiasrestaurant.com,9802 Baymeadows Rd Ste 8,,271,(904) 620-0777,33878,8:00,17:00,N,
1272,Johnny's Deli & Grille,,474 Riverside Ave,,272,(904) 356-8055,33879,8:00,18:00,N,
1273,Zaxby's,http://www.zaxbys.com,7122 Bonneval Rd,,273,(904) 470-4100,33880,8:00,19:00,N,
1274,Sonic Drive-In,http://www.sonicdrivein.com,6350 103rd St,,274,(904) 779-1317,33881,8:00,20:00,N,
1275,Denny's,http://www.dennys.com,8409 Blanding Blvd,,275,(904) 778-4624,33882,8:00,21:00,N,
1276,Karams,http://www.karams.org,4241 University Blvd S,,276,(904) 636-9595,33883,8:00,22:00,N,
1277,First Wok,,7897 Normandy Blvd,,277,(904) 378-3339,33884,8:00,23:00,N,
1278,T C's Bar B Que,,1269 Edgewood Ave W,,278,(904) 765-9945,33885,8:00,23:00,N,
1279,Square One,http://www.squareonejax.com,1974 San Marco Blvd,,279,(904) 306-9004,33886,8:00,23:00,N,
1280,Chick-Fil-A,http://www.chick-fil-a.com,13375 Atlantic Blvd,,280,(904) 221-0067,33887,8:00,23:00,N,
1281,Firehouse Subs,http://www.firehousesubs.com,6331 Roosevelt Blvd Ste 6,,281,(904) 854-0057,33888,8:00,23:00,N,
1282,All American Hotdogs,,10365 Beach Blvd,,282,(904) 641-5794,33889,8:00,23:00,N,
1283,El Potro Mexican Restaurant,,11380 Beach Blvd Ste 20,,283,(904) 564-9977,33890,8:00,23:00,N,
1284,Shannon's Irish Pub,http://www.shannonsirishpubjax.com,111 Bartram Oaks Walk,,284,(904) 230-9670,33891,8:00,23:00,N,
1285,Bayard Cafe,http://www.bayardcafe.com,12525 Philips Hwy Ste 201,,285,(904) 551-3026,33892,8:00,23:00,N,
1286,Clark's Fish Camp & Seafood,http://www.clarksfishcamp.com,12903 Hood Landing Rd,,286,(904) 268-3474,33893,8:00,23:00,N,
1287,Luigi's By Regis Pizza Inc,,12309 Sago Ave,,287,(904) 714-4300,33894,8:00,23:00,N,
1288,Nero's Cafe Italian Cuisine,,3607 University Blvd N,,288,(904) 743-3141,33895,8:00,23:00,N,
1289,China Wok,,2220 County Road 210 W Ste 307,,289,(904) 826-3488,33896,8:00,23:00,N,
1290,Crazy Egg Restaurant,,954 Edgewood Ave S,,290,(904) 524-8711,33897,8:00,23:00,N,
1291,Pisco's Restaurant,,4131 Southside Blvd Ste 101,,291,(904) 646-3888,33898,8:00,23:00,N,
1292,Wasabi,,1650 San Pablo Rd S Ste 5,,292,(904) 221-1766,33899,8:00,23:00,N,
1293,Hot Wok,http://www.hotwok904.com,3715 Emerson St,,293,(904) 306-9889,33900,8:00,23:00,N,
1294,Vito's Italian Restaurant,http://www.vitosjax.com,3825 Baymeadows Rd,,294,(904) 737-9236,33901,8:00,23:00,N,
1295,Wendy's,http://www.wendys.com,2001 Hamilton St,,295,(904) 387-1483,33902,8:00,23:00,N,
1296,Blackjack BBQ,,8602 Baymeadows Rd,,296,(904) 730-0599,33903,8:00,23:00,N,
1297,Hooters,http://www.hooters.com,8938 San Jose Blvd,,297,(904) 636-9800,33904,8:00,23:00,N,
1298,New Dragon,,11565 N Main St Ste 230,,298,(904) 757-8558,33905,8:00,23:00,N,
1299,Tijuana Flats,,5635 San Jose Blvd,,299,(904) 737-9938,33906,8:00,23:00,N,
1300,Five Guys Burgers & Fries,http://www.fiveguys.com,13760 Old Saint Augustine Rd,,300,(904) 402-8036,33907,8:00,23:00,N,
1301,Whataburger,http://www.whataburger.com,8840 Beach Blvd,,301,(904) 642-7947,33908,8:00,23:00,N,
1302,Green Erth Bistro,http://www.green-erth-bistro.com,1520 Hendricks Ave,,302,(904) 398-9156,33909,8:00,23:00,N,
1303,El Mariachi,http://www.elmariachirestaurant.com,4224 Blanding Blvd,,303,(904) 777-1907,33910,8:00,23:00,N,
1304,Yo Sushi,http://www.yosushi.com,4375 Southside Blvd Ste 4,,304,(904) 998-3868,33911,8:00,23:00,N,
1305,Tropical Smoothie Cafe,,8221 Southside Blvd Ste 11,,305,(904) 646-9727,33912,8:00,23:00,N,
1306,Osaka's Japanese Steak House,http://www.osakaoakleaf.com,9651 Crosshill Blvd Ste 102,,306,(904) 317-0224,33913,8:00,23:00,N,
1307,Kabob House,,9527 Regency Square Blvd Ste 5,,307,(904) 647-8544,33914,8:00,23:00,N,
1308,Jimmy John's,http://www.jimmyjohns.com,1725 Hendricks Ave,,308,(904) 400-7827,33915,8:00,23:00,N,
1309,Hooters,http://www.hooters.com,4521 Southside Blvd,,309,(904) 807-9541,33916,8:00,23:00,N,
1310,Tobys Barbeque Inc,,8483 New Kings Rd,,310,(904) 766-8122,33917,8:00,23:00,N,
1311,Panda Express,http://www.pandaexpress.com,14022 Revell Dr,,311,(904) 757-3383,33918,8:00,23:00,N,
1312,Omaha Steakhouse,http://www.omahasteakhouse.com,9300 Baymeadows Rd,,312,(904) 739-6633,33919,8:00,23:00,N,
1313,Wing-It,,12961 N Main St Ste 106,,313,(904) 696-0652,33920,8:00,23:00,N,
1314,Outback Steakhouse,http://www.outback.com,9400 Atlantic Blvd Ste 71,,314,(904) 720-1818,33921,8:00,23:00,N,
1315,Taco Bell,http://www.tacobell.com,11646 San Jose Blvd,,315,(904) 262-0087,33922,8:00,23:00,N,
1316,Village Bread Cafe,http://www.villagebreadcafe.com,2 Independent Dr Ste 130,,316,(904) 683-7244,33923,8:00,23:00,N,
1317,Farah's Pita Stop Cafe,,3980 Southside Blvd Ste 201,,317,(904) 928-4322,33924,8:00,23:00,N,
1318,Sonic Drive-In,http://www.sonicdrivein.com,5080 Butler Point Rd,,318,(904) 281-9945,33925,8:00,23:00,N,
1319,Hardee's,http://www.hardees.com,6914 Norwood Ave,,319,(904) 764-6518,33926,8:00,23:00,N,
1320,Wasabi Japanese Steakhouse,http://www.wasabi-steakhouse.com,10206 River Coast Dr,,320,(904) 997-6528,33927,8:00,23:00,N,
1321,Taste of Thai,http://www.tasteofthaijax.com,4317 University Blvd S,,321,(904) 737-9009,33928,8:00,23:00,N,
1322,Wendy's,http://www.wendys.com,9910 San Jose Blvd,,322,(904) 268-2101,33929,8:00,23:00,N,
1323,Sushi House On Baymeadows Rd,,9810 Baymeadows Rd Ste 12,,323,(904) 997-0966,33930,8:00,23:00,N,
1324,Five Star Pizza,http://www.fivestarpizza.net,9825 San Jose Blvd Ste 30,,324,(904) 262-9590,33931,8:00,23:00,N,
1325,Ginza Japanese Cuisine,,3503 Kernan Blvd S Ste 6,,325,(904) 928-1375,33932,8:00,23:00,N,
1326,Renna's Pizza,http://www.rennaspizza.com,11111 San Jose Blvd Ste 12,,326,(904) 292-2300,33933,8:00,23:00,N,
1327,Otaki Japanese Steakhouse,http://www.otakijax.com,7860 Gate Pkwy Ste 119,,327,(904) 854-0485,33934,8:00,23:00,N,
1328,Enza's Italian Restaurant,http://www.enzas.net,10601 San Jose Blvd,,328,(904) 268-4458,33935,8:00,23:00,N,
1329,Napoli's Pizza Cuisine,,5624 Arlington Rd,,329,(904) 745-1500,33936,8:00,23:00,N,
1330,Restaurant Orsay,http://www.restaurantorsay.com,3630 Park St,,330,(904) 381-0909,33937,8:00,23:00,N,
1331,SUBWAY,http://www.subway.com,13170 Atlantic Blvd Ste 52,,331,(904) 221-9170,33938,8:00,23:00,N,
1332,Tijuana Flats,,13529 Beach Blvd Ste 201,,332,(904) 223-0041,33939,8:00,23:00,N,
1333,Jax River City Cafe,,4807 N Main St,,333,(904) 683-2351,33940,8:00,23:00,N,
1334,Wok & Roll,,4076 Belfort Rd Ste 1,,334,(904) 425-4753,33941,8:00,23:00,N,
1335,Seafood Express & More,http://www.seafoodexpressandmore.com,12961 N Main St Ste 105,,335,(904) 751-7010,33942,8:00,23:00,N,
1336,Golden Corral Buffet & Grill,http://www.goldencorral.com,4250 Southside Blvd,,336,(904) 620-0600,33943,8:00,23:00,N,
1337,Tanks Bar BQ,,11701 San Jose Blvd,,337,(904) 551-0720,33944,8:00,23:00,N,
1338,Cinco De Mayo,http://www.jacksonvillelanding.com,2 Independent Dr,,338,(904) 329-2892,33945,8:00,23:00,N,
1339,Big Pete's Pizzeria,http://www.bigpetesjacksonville.com,118 N Julia St,,339,(904) 356-2680,33946,8:00,23:00,N,
1340,Sam Won Garden Restaurant,,4345 University Blvd S Ste 1,,340,(904) 737-3650,33947,8:00,23:00,N,
1341,Bojangles' Famous Chicken,http://www.bojangles.com,4463 Deerwood Lake Pkwy,,341,(904) 564-9449,33948,8:00,23:00,N,
1342,Julie's Cafe,,5100 Sunbeam Rd Ste 4,,342,(904) 268-8121,33949,8:00,23:00,N,
1343,Jenk's Pizza,http://www.jenkspizza.com,2245 County Road 210 W Ste 112,,343,(904) 826-1555,33950,8:00,23:00,N,
1344,Ortega Yacht Club Marina,http://www.oycm.com,4585 Lakeside Dr,,344,(904) 389-1199,33951,8:00,23:00,N,
1345,Stan's Sandwich,,7146 Beach Blvd,,345,(904) 725-7826,33952,8:00,23:00,N,
1346,Arby's,http://www.arbys.com,626 Airport Center Dr,,346,(904) 757-0404,33953,8:00,23:00,N,
1347,Taverna Yamas,http://www.tavernayamas.com,9753 Deer Lake Ct,,347,(904) 854-0426,33954,8:00,23:00,N,
1348,Fuji Sushi & Grill Inc,http://www.fujijapanese.us,731 Duval Station Rd Ste 109,,348,(904) 696-8599,33955,8:00,23:00,N,
1349,Vino's Pizza & Grill,http://www.vinospizzagrill.com,4268 Oldfield Crossing Dr,,349,(904) 268-6660,33956,8:00,23:00,N,
1350,Biscottis Catering,http://www.biscottis.net,3556 Saint Johns Ave,,350,(904) 387-2060,33957,8:00,23:00,N,
1351,Melting Pot,http://www.meltingpot.com,7860 Gate Pkwy Ste 101,,351,(904) 642-4900,33958,8:00,23:00,N,
1352,Captain D's Seafood,http://www.captainds.com,5640 University Blvd W,,352,(904) 737-4444,33959,8:00,23:00,N,
1353,Mama Fu's Asian House,http://www.mamafus.com,11105 San Jose Blvd,,353,(904) 260-1727,33960,8:00,23:00,N,
1354,Zaxby's,http://www.zaxbys.com,9575 Regency Square Blvd N,,354,(904) 720-0443,33961,8:00,23:00,N,
1355,Treemendous BBQ & Catering,,8927 Herlong Rd,,355,(904) 329-2888,33962,8:00,23:00,N,
1356,Bassil's,http://www.bassils.org,6251 Argyle Forest Blvd Ste 103,,356,(904) 778-9090,33963,8:00,23:00,N,
1357,Southpoint Grille,http://www.southpointgrill.net,6800 Southpoint Pkwy Ste 930,,357,(904) 281-9920,33964,8:00,23:00,N,
1358,Greek Island Cafe,,7860 Gate Pkwy,,358,(904) 564-2290,33965,8:00,23:00,N,
1359,Tree Steak House,,11362 San Jose Blvd Ste 1,,359,(904) 262-0006,33966,8:00,23:00,N,
1360,Sneakers Sports Grille,http://www.sneakerssportsgrille.com,8133 Point Meadows Way,,360,(904) 519-0509,33967,8:00,23:00,N,
1361,Panda Express,http://www.pandaexpress.com,9580 Applecross Rd Ste 102,,361,(904) 778-2000,33968,8:00,23:00,N,
1362,Bono's Pit Bar-B-Q,http://www.bonosbarbq.com,10065 Skinner Lake Dr,,362,(904) 998-1997,33969,8:00,23:00,N,
1363,Sushi Cafe,http://www.sushicafejax.com,2025 Riverside Ave Ste 204,,363,(904) 384-2888,33970,8:00,23:00,N,
1364,Broadway Deli & Grill,,4100 Belfort Rd Ste 2,,364,(904) 281-2211,33971,8:00,23:00,N,
1365,Bono's Pit Bar-B-Q,,5229 Jammes Rd,,365,(904) 772-0050,33972,8:00,23:00,N,
1366,IHOP Restaurant,http://www.ihop.com,8400 Baymeadows Rd,,366,(904) 730-3571,33973,8:00,23:00,N,
1367,Taverna At San Marco,http://www.tavernasanmarco.com,1986 San Marco Blvd,,367,(904) 398-3005,33974,8:00,23:00,N,
1368,Sake House,http://www.sakehousejax.com,1478 Riverplace Blvd Ste 1,,368,(904) 306-2188,33975,8:00,23:00,N,
1369,Tabouleh,http://www.taboulehjax.com,7645 Merrill Rd Ste 201,,369,(904) 745-6900,33976,8:00,23:00,N,
1370,Buffalo's Southwest Cafe,http://www.buffaloscafe.com,6055 Youngerman Cir,,370,(904) 778-1101,33977,8:00,23:00,N,
1371,Benny's Sandwich Shop,,121 W Forsyth St # 60,,371,(904) 634-1525,33978,8:00,23:00,N,
1372,Wendy's,http://www.wendys.com,10101 New Berlin Rd,,372,(904) 714-9158,33979,8:00,23:00,N,
1373,Five Guys Burgers & Fries,http://www.fiveguys.com,3267 Hodges Blvd Ste 6,,373,(904) 992-4680,33980,8:00,23:00,N,
1374,Soul Food Express,,1227 E 21st St,,374,(904) 634-0018,33981,8:00,23:00,N,
1375,Crystal River Seafood Rstrnt,http://www.lovethatseafood.com,4453 Blanding Blvd,,375,(904) 771-8922,33982,8:00,23:00,N,
1376,Balkan Cafe,http://www.myspace.com/,8595 Beach Blvd Ste 305,,376,(904) 998-9333,33983,8:00,23:00,N,
1377,Chan's Chinese,,1508 N Main St,,377,(904) 358-2808,33984,8:00,23:00,N,
1378,Tijuana Flats,,5907 Roosevelt Blvd Ste 1,,378,(904) 908-4343,33985,8:00,23:00,N,
1379,Sonic Drive-In,http://www.sonicdrivein.com,7045 Normandy Blvd,,379,(904) 786-8887,33986,8:00,23:00,N,
1380,Sonny's Real Pit Bar-B-Q,http://www.sonnysbbq.com,10840 Harts Rd,,380,(904) 751-4225,33987,8:00,23:00,N,
1381,Healthy Eats,,10300 Southside Blvd Ste 308,,381,(904) 363-0040,33988,8:00,23:00,N,
1382,Tilted Kilt Pub & Eatery,http://www.tiltedkilt.com,9720 Deer Lake Ct,,382,(904) 379-8612,33989,8:00,23:00,N,
1383,Island Tropics Restaurant,http://www.islandtropics.net,2527 N Main St,,383,(904) 355-9050,33990,8:00,23:00,N,
1384,Pollo Tropical,http://www.pollotropical.com,10989 San Jose Blvd,,384,(904) 288-5990,33991,8:00,23:00,N,
1385,Whataburger,http://www.whataburger.com,7165 Philips Hwy,,385,(904) 281-7900,33992,8:00,23:00,N,
1386,Bahama Breeze,http://www.bahamabreeze.com,10205 River Coast Dr,,386,(904) 646-1031,33993,8:00,23:00,N,
1387,Moe's Southwest Grill,http://www.moes.com,445 State Road 13 Ste 1,,387,(904) 287-2799,33994,8:00,23:00,N,
1388,Chun King,,2771 Monument Rd Ste 33,,388,(904) 646-1393,33995,8:00,23:00,N,
1389,Trellises Restaurant,http://www.jacksonville.hyatt.com/,225 E Coastline Dr,,389,(904) 634-4540,33996,8:00,23:00,N,
1390,Marina At Ortega Landing,http://www.ortegalanding.com,4234 Lakeside Dr,,390,(904) 387-5538,33997,8:00,23:00,N,
1391,Hickory House,,8083 Baymar St,,391,(904) 786-4616,33998,8:00,23:00,N,
1392,Pizza Hut,http://www.pizzahut.com,4311 University Blvd S,,392,(904) 730-2800,33999,8:00,23:00,N,
1393,West Inn Cantina,,3644 Saint Johns Ave,,393,(904) 389-1131,34000,8:00,23:00,N,
1394,Chick-Fil-A,http://www.chick-fil-a.com,4625 Town Center Pkwy,,394,(904) 928-9498,34001,8:00,23:00,N,
1395,Firehouse Subs,http://www.firehousesubs.com,4347 University Blvd S Ste 1,,395,(904) 731-1888,34002,8:00,23:00,N,
1396,Centurion Cafe & Grill,,10201 Centurion Pkwy N Ste 110,,396,(904) 996-9009,34003,8:00,23:00,N,
1397,Two Doors Down Restaurant,http://www.twodoorsdownrestaurant.com,436 Park St,,397,(904) 598-0032,34004,8:00,23:00,N,
1398,Mimi's Cafe,http://www.mimiscafe.com,10209 River Coast Dr,,398,(904) 620-0660,34005,8:00,23:00,N,
1399,Yum Yum Tree,http://www.theyumyumtree.com,6225 Saint Augustine Rd,,399,(904) 731-0957,34006,8:00,23:00,N,
1400,Cattleman's Real Pit Bar-B-Q,http://www.cattlemensbarbq.com,5111 Baymeadows Rd Ste 2,,400,(904) 367-8200,34007,8:00,23:00,N,
1401,Brick Coffee House,,214 N Hogan St Ste 110,,401,(904) 354-9945,34008,8:00,23:00,N,
1402,Crispers,,620 Commerce Center Dr Unit 101,,402,(904) 723-0494,34009,8:00,23:00,N,
1403,Thirteen Gypsy's,http://www.13gypsies.com,887 Stockton St,,403,(904) 389-0330,34010,8:00,23:00,N,
1404,Gator's Dockside Restaurant,http://www.gatorsdockside.com,6677 103rd St Ste 124,,404,(904) 777-6092,34011,8:00,23:00,N,
1405,Giuliano's Italian Restaurant,http://www.jaxbestitalian.net,9802 Baymeadows Rd Ste 19,,405,(904) 646-1370,34012,8:00,23:00,N,
1406,Chow Down Alley,http://www.chowdownalley.com,14775 Old Saint Augustine Rd,,406,(904) 880-7900,34013,8:00,23:00,N,
1407,Hip Hop Fish & Chicken,http://www.hiphopfishandchicken.com,6610 N Main St,,407,(904) 766-7272,34014,8:00,23:00,N,
1408,Chili's Grill & Bar,http://www.chilis.com,13210 City Station Dr,,408,(904) 714-9768,34015,8:00,23:00,N,
1409,Arby's,http://www.arbys.com,1033 Dunn Ave,,409,(904) 751-0036,34016,8:00,23:00,N,
1410,Carmines Pie House,http://www.carminespiehouse.com,2677 Forbes St,,410,(904) 387-1400,34017,8:00,23:00,N,
1411,Moe's Southwest Grill,http://www.moes.com,9301 Atlantic Blvd Ste 119,,411,(904) 727-9299,34018,8:00,23:00,N,
1412,Firehouse Subs,http://www.firehousesubs.com,13245 Atlantic Blvd Ste 9,,412,(904) 220-7140,34019,8:00,23:00,N,
1413,Sorrento Italian Restaurant,,6943 Saint Augustine Rd,,413,(904) 636-9196,34020,8:00,23:00,N,
1414,Bob Evans Restaurant,http://www.bobevans.com,3250 Hodges Blvd,,414,(904) 223-4512,34021,8:00,23:00,N,
1415,Cotten's Bar-B-Que,,2048 Rogero Rd,,415,(904) 743-1233,34022,8:00,23:00,N,
1416,Cross Creek Steakhouse,http://www.crosscreeksteakhouse.com,850 Lane Ave S,,416,(904) 783-9579,34023,8:00,23:00,N,
1417,Newk's Express Cafe,,9047 Southside Blvd # 1,,417,(904) 527-2402,34024,8:00,23:00,N,
1418,Al's Pizza,http://www.alspizza.com,1620 Margaret St Ste 201,,418,(904) 388-8384,34025,8:00,23:00,N,
1419,Pizza Italian,http://www.pizzaitalian5points.com,1053 Park St,,419,(904) 355-3820,34026,8:00,23:00,N,
1420,St Johns Seafood & Steaks,http://www.stjohnsseafood.com,7546 Beach Blvd,,420,(904) 721-4888,34027,8:00,23:00,N,
1421,Olde Florida Cafe Inc,http://www.oldefloridacafe.com,8101 Philips Hwy,,421,(904) 828-3582,34028,8:00,23:00,N,
1422,Sushi,http://www.newsushihouse.com,11531 San Jose Blvd Ste 9,,422,(904) 880-8888,34029,8:00,23:00,N,
1423,Phillip Sushi,http://www.philipsushi.com,9475 Philips Hwy Ste 20,,423,(904) 519-7977,34030,8:00,23:00,N,
1424,Bono's Pit Bar-B-Q,http://www.bonos.com,705 Lane Ave S,,424,(904) 783-1404,34031,8:00,23:00,N,
1425,Waffle House,http://www.wafflehouse.com,14680 Duval Rd,,425,(904) 741-4732,34032,8:00,23:00,N,
1426,Junior's Seafood Restaurant,http://www.juniorsseafood.com,9347 N Main St,,426,(904) 751-9180,34033,8:00,23:00,N,
1427,Einstein Bros Bagels,http://www.einsteinbros.com,1661 Riverside Ave Ste 130,,427,(904) 354-0991,34034,8:00,23:00,N,
1428,Tony's Pizza,,2843 County Road 210 W Ste 104,,428,(904) 287-6992,34035,8:00,23:00,N,
1429,Burger King,http://www.bk.com,4948 University Blvd W,,429,(904) 733-4330,34036,8:00,23:00,N,
1430,Red Elephant Pizza & Grill,http://www.redelephantpizza.com,10131 San Jose Blvd Ste 12,,430,(904) 683-3773,34037,8:00,23:00,N,
1431,Latin Lounge & Restaurant,,5584 Timuquana Rd,,431,(904) 771-3838,34038,8:00,23:00,N,
1432,Woody's Bar-B-Q,http://www.woodys.com,1638 University Blvd S,,432,(904) 721-8836,34039,8:00,23:00,N,
1433,China Buffet,http://www.china-buffet.net,9400 Atlantic Blvd Ste 60,,433,(904) 725-8819,34040,8:00,23:00,N,
1434,Larry's Giant Subs,http://www.larryssubs.com,10750 Atlantic Blvd Ste 14,,434,(904) 642-6980,34041,8:00,23:00,N,
1435,Andy's Sandwich Shoppe,,503 Lane Ave S,,435,(904) 783-0494,34042,8:00,23:00,N,
1436,Loop Pizza Grill,http://www.looppizzagrill.com,9965 San Jose Blvd Ste 58,,436,(904) 262-2210,34043,8:00,23:00,N,
1437,Applebee's Neighborhood Grill,http://www.applebees.com,6251 103rd St,,437,(904) 772-9020,34044,8:00,23:00,N,
1438,Martis Cafe,http://www.martiscafe.com,3031 Monument Rd,,438,(904) 379-8363,34045,8:00,23:00,N,
1439,Mojo,,3572 Saint Johns Ave,,439,(904) 381-6670,34046,8:00,23:00,N,
1440,Five Guys Burgers & Fries,http://www.fiveguys.com,4413 Town Center Pkwy Ste 401,,440,(904) 996-6900,34047,8:00,23:00,N,
1441,Mikey's Pizza & Italian Rstrnt,http://www.mikeys-pizzajax.com,7544 Beach Blvd,,441,(904) 721-7333,34048,8:00,23:00,N,
1442,Chuck E Cheese's,http://www.chuckecheese.com,6065 Youngerman Cir,,442,(904) 778-0537,34049,8:00,23:00,N,
1443,Sonny's Real Pit Bar-B-Q,http://www.sonnysbbq.com,12719 Atlantic Blvd,,443,(904) 220-9499,34050,8:00,23:00,N,
1444,Hooters,http://www.hooters.com,2 Independent Dr Ste 103,,444,(904) 356-5400,34051,8:00,23:00,N,
1445,Panda House,,2700 Post St,,445,(904) 388-5203,34052,8:00,23:00,N,
1446,Toninos Trattoria,http://www.toninos.com,7001 Merrill Rd,,446,(904) 743-3848,34053,8:00,23:00,N,
1447,SUBWAY,http://www.subway.com,6842 Wilson Blvd,,447,(904) 777-5511,34054,8:00,23:00,N,
1448,Sandwich Co,http://www.jaxsandwichcompany.com,2011 Emerson St,,448,(904) 396-3666,34055,8:00,23:00,N,
1449,Crispers,,4509 Saint Johns Ave,,449,(904) 389-9075,34056,8:00,23:00,N,
1450,Min Garden,,5230 Baymeadows Rd Ste 6,,450,(904) 739-0888,34057,8:00,23:00,N,
1451,Chili's Grill & Bar,http://www.chilis.com,9530 Applecross Rd,,451,(904) 778-7551,34058,8:00,23:00,N,
1452,Firehouse Subs,http://www.firehousesubs.com,10131 San Jose Blvd,,452,(904) 886-2179,34059,8:00,23:00,N,
1453,Trent's Seafood,http://www.trentsseafood.com,4553 120th St,,453,(904) 908-4202,34060,8:00,23:00,N,
1454,Honeybaked Ham,http://www.honeybakedham.com,10131 San Jose Blvd Ste 1,,454,(904) 886-4844,34061,8:00,23:00,N,
1455,Wasabi Japanese Restaurant,http://www.wasabijapanese.com,840 Nautica Dr Ste 127,,455,(904) 696-7270,34062,8:00,23:00,N,
1456,Burger King,http://www.bk.com,210 State St E,,456,(904) 354-7886,34063,8:00,23:00,N,
1457,Kitchen Kettle Deli,http://www.kitchenkettle.com,4251 Lenox Ave Ste 7,,457,(904) 387-8400,34064,8:00,23:00,N,
1458,Northstar Substation,http://www.northstarsubstation.com,119 E Bay St,,458,(904) 860-5451,34065,8:00,23:00,N,
